company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Sony Corp.,JP,,,Sales / Marketing,Sony Data Ocean / Engagement Platform: a data and AI platform on Amazon SageMaker that generates AI-enhanced insights to connect fans with similar interests and give creators audience-trend analytics across Sony Group divisions. [AWS (Amazon SageMaker)],CONFIRMED,up to 760 TB of data from 500+ dataset types,,https://press.aboutamazon.com/2025/12/aws-powers-sonys-enterprise-ai-and-engagement-platforms,2025-12
Sony Corp.,JP,,,Customer Support,"Customer-support virtual agent across voice, chat and SMS at the top of the contact funnel for Sony Electronics, deflecting and handling inbound customer contacts. [NICE Enlighten Autopilot (CXone)]",CONFIRMED,highest-ever response rate (no exact figure disclosed),,https://www.nice.com/resources/sony-electronics-achieves-highest-ever-response-rate-with-nice,missing
Sony Corp.,JP,,,Security / Risk,"AI-based fraud detection on the PlayStation Store, analyzing transaction reliability at scale to reduce fraudulent purchases and financial losses.",CONFIRMED,none,,https://www.msn.com/en-gb/news/insight/playstation-calls-ai-a-core-pillar-of-its-long-term-strategy/gm-GMAB6997AA,2026
Sony Corp.,JP,,,Core / Domain,GT Sophy: a superhuman reinforcement-learning racing AI agent deployed as an in-game opponent in Gran Turismo 7 (v2.1 supporting custom races across 19+ tracks and 340+ cars). [Sony AI + Polyphony Digital (deep reinforcement learning)],CONFIRMED,none,,https://www.gran-turismo.com/us/gran-turismo-sophy/,2023-11
Sony Corp.,JP,,,Core / Domain,"IMX500 Intelligent Vision Sensor and AITRIOS edge-AI platform: a CMOS image sensor with on-chip AI inference for real-time object detection, sold as a shipping product (e.g. the Raspberry Pi AI Camera) and edge-AI developer platform. [Sony Semiconductor Solutions (AITRIOS)]",CONFIRMED,none,,https://www.aitrios.sony-semicon.com/edge-ai-devices/imx500,2024
Sony Corp.,JP,,,Core / Domain,"AI-based Real-time Recognition subject-recognition autofocus in Alpha mirrorless cameras via a dedicated AI processing unit that recognizes humans, animals, birds, insects, cars, trains and planes (a7R V, a7 V, etc.). [Sony in-house AI processing unit]",CONFIRMED,up to 30% improvement in Real-time Recognition AF (a7 V),,https://briansmith.com/sony-announces-a7-v-camera/,2025-12
Sony Corp.,JP,,,Software / Code,"AI tools in PlayStation game production: automated multilingual subtitle generation and lip-sync (Marvel's Spider-Man 2), AI audio remastering of older films, and refined PS5 upscaling to improve visual quality.",CONFIRMED,none,,https://mezha.ua/en/news/sony-ai-plan-304899/amp/,2025-09
Sony Corp.,JP,,,Core / Domain,"Music training-data attribution engine developed by Sony AI to identify which copyrighted recordings most likely influenced AI-generated songs, enabling rights holders to pursue royalties. [Sony AI (unlearning-based TDA)]",CLAIMED,none,,https://www.musicbusinessworldwide.com/sonys-blueprint-for-ai-music-detection-tech-is-promising-heres-what-its-working-on/,2026-02
Sony Corp.,JP,,,Core / Domain,"AFEELA Personal Agent: an in-vehicle conversational personal assistant for Sony Honda Mobility's AFEELA EV, powered by Microsoft Azure OpenAI Service. [Microsoft Azure OpenAI Service]",CLAIMED,none,,https://www.shm-afeela.com/en/news/2024-01-08_4/,2024-01
Sony Corp.,JP,,,Sales / Marketing,Prediction One: a no-code predictive-analytics / machine-learning tool sold by Sony Network Communications for business forecasting and marketing data analysis. [Sony Network Communications (Prediction One)],CONFIRMED,none,,https://www.sony.com/en/SonyInfo/technology/stories/entries/PredictionOne/,2020
Sony Corp.,JP,,,Core / Domain,Sony Pictures generative-AI adoption to produce films and TV more efficiently and cut production costs across visual effects and post-production workflows.,CLAIMED,none,,https://www.hollywoodreporter.com/business/business-news/sony-pictures-adopt-ai-streamline-production-says-ceo-tony-vinciquerra-1235912109/,2024-05
"Honda Motor Co., Ltd.",JP,,,Back-office / Ops,"American Honda rolled out Microsoft 365 Copilot (formerly Bing Chat Enterprise) broadly to Office 365 employees for drafting, summarization and productivity, following a soft release and a phased ChatGPT Enterprise/Azure OpenAI pilot. [Microsoft Copilot / Azure OpenAI]",CONFIRMED,none,,https://www.ciodive.com/news/Honda-generative-AI-strategy-Copilot-implementation/701582/,2023-11
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"Honda uses IBM watsonx generative AI to model its technical documentation as sentences, cutting documentation modeling time from three years to one year. [IBM watsonx]",CONFIRMED,modeling time reduced from three years to one year,,https://www.ibm.com/case-studies/honda-watsonx,missing
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"SoundHound/Houndify voice AI powers the 'Honda Personal Assistant', a conversational in-car assistant for navigation, media, local search and vehicle controls, shipping in production Honda e and select Jazz models in Europe and Japan. [SoundHound / Houndify]",CONFIRMED,none,,https://www.soundhound.com/resources/houndify-voice-ai-powers-the-in-car-assistant-in-hondas-newest-cars-in-europe-and-japan/,2020-10
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"Google Gemini AI assistant is being deployed to Honda and Acura vehicles with Google built-in (Civic, Accord, CR-V, Pilot, Passport, Prologue, Prelude; Acura ZDX/MDX/ADX), replacing Google Assistant for hands-free natural-language navigation, search and vehicle control. [Google Gemini]",CONFIRMED,none,,https://www.cars.com/articles/honda-acura-add-google-gemini-ai-to-cars-what-does-it-do-527152/,2026
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"Honda's Digital Proving Ground, a cloud vehicle-development platform on AWS, applies ML/analytics to vehicle and EV battery telemetry to visualize energy consumption and performance and schedule preventative maintenance, and is being used to build software-defined vehicles. [AWS]",CONFIRMED,none,,https://press.aboutamazon.com/aws/2025/1/aws-collaborates-with-honda-to-realize-hondas-next-generation-of-software-defined-vehicles-and-improve-ev-charging-experiences-with-generative-ai,2025-01
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"Honda is developing an EV charging experience using Amazon Bedrock generative AI to recommend the optimal charging station from a driver's behavior patterns, battery level, charging speed, fees and nearby amenities, for its 0 Series EVs. [Amazon Bedrock]",CLAIMED,none,,https://press.aboutamazon.com/aws/2025/1/aws-collaborates-with-honda-to-realize-hondas-next-generation-of-software-defined-vehicles-and-improve-ev-charging-experiences-with-generative-ai,2025-01
"Honda Motor Co., Ltd.",JP,,,Security / Risk,Honda is developing an in-vehicle safety solution using Amazon Kinesis Video Streams and machine learning to analyze car camera footage and detect abnormal movement outside the vehicle to alert drivers. [AWS (Amazon Kinesis Video Streams)],CLAIMED,none,,https://press.aboutamazon.com/aws/2025/1/aws-collaborates-with-honda-to-realize-hondas-next-generation-of-software-defined-vehicles-and-improve-ev-charging-experiences-with-generative-ai,2025-01
"Honda Motor Co., Ltd.",JP,,,Core / Domain,Honda signed a multi-year joint-development partnership with Helm.ai (and made an additional investment) to co-develop and validate AI-powered ADAS and autonomous driving software for mass-production EV/HEV models launching around 2027. [Helm.ai],CLAIMED,none,,https://helm.ai/post/helm-ai-and-honda-motor-co-agree-to-multi-year-adas-joint-development-for-mass-production-consumer-vehicles,2025-08
"Honda Motor Co., Ltd.",JP,,,Core / Domain,"Honda works with Monolith AI, applying deep-learning/self-learning models to CAD-based parts design and engineering to predict design performance and reduce physical testing. [Monolith AI]",CONFIRMED,none,,https://www.monolithai.com/blog/honda-ai-almost-gives-us-superpowers-to-build-cars,missing
"Honda Motor Co., Ltd.",JP,,,Sales / Marketing,"Honda and Amazon Ads launched the 'Dream Generator', an interactive generative-AI marketing experience that combines user inputs with AI-generated visuals to create personalized animated films for the 2024 Prologue EV launch. [Amazon Ads (generative AI)]",CONFIRMED,none,,https://advertising.amazon.com/library/case-studies/honda-dream-generator,2024-03
"Honda Motor Co., Ltd.",JP,,,Core / Domain,Honda R&D uses AI-driven materials exploration to search ternary and quaternary material combinations to accelerate next-generation EV battery development.,CONFIRMED,none,,https://www.batterytechonline.com/ev-batteries/ai-transforms-honda-r-d-s-approach-to-ev-battery-development,2026-04
"Honda Motor Co., Ltd.",JP,,,Back-office / Ops,"Honda's new GAC joint-venture EV plant in Guangzhou, China uses AI-driven welding and automation in production of the all-electric Ye P7, cutting costs and reducing human workforce needs.",CONFIRMED,~30% reduction in human workforce (reported),,https://www.facebook.com/fossbytes/posts/honda-is-integrating-ai-and-automation-into-its-chinese-ev-production-aiming-to-/1087389623429081/,2025
"Honda Motor Co., Ltd.",JP,,,Software / Code,"Honda established a 'Gen-AI Expert' certification program and internal enablement system, and reports LLM tools such as ChatGPT are used daily across business operations; it is also researching a multi-agent generative-AI system inspired by its Waigaya culture (accepted at an AI conference). [OpenAI ChatGPT / LLMs]",CLAIMED,none,,https://global.honda/en/stories/171-2507-honda-generative-ai.html,2025-07
Kioxia Holdings Corp.,JP,,,Core / Domain,"Deep-learning automated defect classification of in-line inspection images at the Yokkaichi flash-memory fab, replacing human visual judgment. Processes several hundred thousand inspection images per day. [in-house deep learning]",CONFIRMED,none,,https://www.kioxia.com/en-jp/about/yokkaichi/smart-factory.html,2025
Kioxia Holdings Corp.,JP,,,Core / Domain,"Nonnegative matrix factorization (NMF) / ML to automatically extract and classify wafer defect patterns, automating the defect-identification analysis process. [in-house (NMF)]",CONFIRMED,99% reduction in defect-analysis time,,https://www.kioxia.com/en-jp/business/topics/yokkaichi-ai-202507.html,2025-07
Kioxia Holdings Corp.,JP,,,Core / Domain,Machine-learning analysis of manufacturing data to infer root causes of device failure and automatically detect early signs of defects (anomaly detection) across the fab. [in-house ML],CONFIRMED,none,,https://www.kioxia.com/en-jp/about/yokkaichi/smart-factory.html,2025
Kioxia Holdings Corp.,JP,,,Back-office / Ops,"Bayesian statistical modeling to determine optimal manufacturing-equipment settings for quality control, shifting from experience-based to data-driven process control. [in-house (Bayesian modeling)]",CONFIRMED,none,,https://www.kioxia.com/en-jp/business/topics/yokkaichi-ai-202507.html,2025-07
Kioxia Holdings Corp.,JP,,,Core / Domain,"Digital twin of the fab (systems, human tasks, judgment records) running AI/ML-based simulation for optimization and prediction of manufacturing operations, fed by ~3 billion data points/day (Hadoop/HBase/Spark). [in-house; Apache Hadoop/HBase/Spark]",CONFIRMED,none,,https://www.kioxia.com/en-jp/about/yokkaichi/smart-factory.html,2025
Kioxia Holdings Corp.,JP,,,Back-office / Ops,AI/ML-driven optimization of automated guided vehicles (AGVs) transporting wafer workpieces through the cleanroom. [in-house ML],CONFIRMED,none,,https://www.kioxia.com/en-jp/about/yokkaichi/smart-factory.html,2025
Kioxia Holdings Corp.,JP,,,Core / Domain,"GAN/ML pipeline generating synthetic SEM images from CAD layout to localize defects, then LVS circuit analysis to predict electrical test pass/fail from physical defect information. [in-house (GAN + LVS), presented SPIE Advanced Lithography 2021]",CONFIRMED,electrical-test pass-rate prediction improved from 56% to 73%,,https://www.kioxia.com/en-jp/rd/technology/topics/topics-27.html,2022-02
Kioxia Holdings Corp.,JP,,,Software / Code,Adoption of Synopsys AI Fusion (AI-driven design-space optimization in Fusion Compiler) for SoC/chip physical design; DSO.ai was also evaluated but AI Fusion was chosen for lower resource cost. [Synopsys AI Fusion / DSO.ai],CONFIRMED,up to 10% leakage-power reduction; 80% cost savings vs DSO.ai,,https://www.synopsys.com/blogs/chip-design/kioxia-innovates-soc-design-eda-ai-technologies.html,2026-04
Kioxia Holdings Corp.,JP,,,Software / Code,"KIOXIA AiSAQ, an in-house SSD-optimized approximate-nearest-neighbor vector-search engine for RAG/generative-AI workloads; open-sourced and integrated into the Milvus vector database to scale RAG without large DRAM. [KIOXIA AiSAQ (open source); Milvus/Zilliz]",CONFIRMED,none,,https://americas.kioxia.com/en-us/business/news/2025/ssd-20251216-1.html,2025-12
Wistron,TW,,,Core / Domain,"Columbus, Wistron's self-developed generative AI platform integrating 28 proprietary business knowledge bases, providing a general-purpose 'Assistant' Q&A tool and domain-specific 'Online Virtual Expert' with multimodal (voice, image) and AI-agent task-execution capabilities across the enterprise. [Wistron (in-house / self-developed)]",CONFIRMED,28 proprietary knowledge bases integrated; ~70 AI innovation projects generating NT$450 million in financial benefits (2022-2024),,https://esg.wistron.com/en/innovation/InnovateGrow/AI-Driven,2024
Wistron,TW,,,Core / Domain,"Generative AI for product engineering and design: auto-generation of circuit board schematics, mechanical structure drawings, and test programs / PCBA jigs to accelerate hardware design workflows.",CONFIRMED,none,,https://esg.wistron.com/en/innovation/InnovateGrow/AI-Driven,2024
Wistron,TW,,,Software / Code,"AI coding assistant / Copilot rolled out to software developers for code generation and code review, with an adoption target of 80% of developers. [Copilot]",CONFIRMED,target 80% of software developers adopting the tool,,https://esg.wistron.com/en/innovation/InnovateGrow/AI-Driven,2024
