row_id,vendor,vendor_type,source_phrase,method
6882,Google Cloud,cloud,ktop homepage [Google Cloud (Vertex AI)],regex
6883,Google,model,[Google Cloud (Vertex AI)],regex
6883,Google Cloud,cloud,ce estimates) [Google Cloud (Vertex AI)],regex
6884,Google,model,"AutoML Tables, Vertex AI, BigQuery, Clo",regex
6884,Google Cloud,cloud,y ad requests [Google Cloud (AutoML Tables,regex
6885,(in-house),inhouse,Y Corporation (in-house ML)],regex
6886,(in-house),inhouse,Y Corporation (in-house ML)],regex
6887,(in-house),inhouse,Y Corporation (in-house ML)],regex
6888,OpenAI,model,productivity [OpenAI (ChatGPT Enter,regex
6889,(in-house),inhouse,Y Corporation (in-house)],regex
6897,Microsoft,platform,nd connectors [Microsoft (Dynamics 365,regex
6899,Google Cloud,cloud,using MedLM. [Google Cloud (MedLM)],regex
6900,Google Cloud,cloud,given access. [Google Cloud],regex
6903,IBM,platform,ge questions. [IBM Watson],regex
6908,Amazon AWS,cloud,"ices, Riva) on AWS EC2; SoundHoun",regex
6908,NVIDIA,platform,call centers [NVIDIA (NIM microserv,regex
6909,NVIDIA,platform,NVIDIA-powered comput,regex
6910,NVIDIA,platform,mer practices [NVIDIA NIM microservi,regex
6916,NVIDIA,platform,[Byte by Yum; NVIDIA],regex
6921,Microsoft,platform,edIn Learning (Microsoft)],regex
6922,Anthropic,model,"final review. [Anthropic (Claude Code),",regex
6922,Microsoft,platform,"Cursor, GitHub Copilot and Windsurf,",regex
6925,(in-house),inhouse,Ask IBKR — a proprietary AI-powered assistan,regex
6926,OpenAI,model,"re execution. [OpenAI (ChatGPT), Ant",regex
6926,Anthropic,model,"nAI (ChatGPT), Anthropic (Claude), xAI",regex
6927,Anthropic,model,e Claude API. [Anthropic (Claude)],regex
6928,(in-house),inhouse,Reflexivity's proprietary knowledge graph) th,regex
6937,NVIDIA,platform,UMG-NVIDIA collaboration,regex
6946,SAP,platform,post them into SAP [Laiye (来也科技)],regex
6948,(in-house),inhouse,center [Zijin (in-house)],regex
6949,SAP,platform,uilt by fusing SAP AI capabilitie,regex
6953,DeepSeek,model,"rated with the DeepSeek large model, e",regex
6954,SAP,platform,oration on the SAP data foundatio,regex
6955,SAP,platform,exploration) [SAP],regex
6956,Anthropic,model,"tform built on Anthropic Claude, integr",regex
6963,Amazon AWS,cloud,Jonas Software AWS AI-DLC (AI-Dri,regex
6965,OpenAI,model,an MSCI app in OpenAI's ChatGPT and,regex
6965,Anthropic,model,"nAI (ChatGPT), Anthropic (Claude)]",regex
6966,OpenAI,model,"— MSCI app in OpenAI ChatGPT, MSCI",regex
6966,Anthropic,model,"work. [OpenAI, Anthropic, Microsoft (Co",regex
6966,Microsoft,platform,) server (with Microsoft Copilot coming,regex
6966,(in-house),inhouse,access to MSCI proprietary data from leading A,regex
6968,Google,model,"Google Cloud (Vertex AI, BigQuery, Goo",regex
6968,Google Cloud,cloud,"ions, built on Google Cloud (Vertex AI, Bi",regex
6969,Google,model,"[Google Cloud (Vertex AI, LLMs)]",regex
6969,Google Cloud,cloud,"ths to weeks. [Google Cloud (Vertex AI, LL",regex
6972,Snowflake,platform,launched with Snowflake Intelligence —,regex
6974,Meta,model,ially built on Llama-7B)],regex
6974,(in-house),inhouse,"SF Technology (self-developed Fengyu LLM, initial",regex
6984,Amazon AWS,cloud,claim denials [AWS (Amazon SageMa,regex
6989,Amazon AWS,cloud,generative AI; AWS Transcribe Med,regex
6990,Amazon AWS,cloud,y Schein One + AWS generative AI,regex
6994,(in-house),inhouse,rds 2026. [SEB proprietary tool (vendor/stack,regex
6995,Google,model,[Google Cloud (Gemini / Vertex AI);,regex
6995,Google Cloud,cloud,"on, built with Google Cloud and support fr",regex
6996,Google,model,loud Platform (Vertex AI / ML); Tableau,regex
6996,Google Cloud,cloud,"end-to-end on Google Cloud, applying AI/M",regex
6996,(in-house),inhouse,"ata hub, SEB's proprietary sustainability data",regex
6998,(in-house),inhouse,"xtraction, run in-house for GDPR/security r",regex
7000,OpenAI,model,icrosoft Azure OpenAI Service],regex
7000,Microsoft,platform,ue-user rate. [Microsoft Azure OpenAI S,regex
7000,Microsoft Azure,cloud,te. [Microsoft Azure OpenAI Service,regex
7001,OpenAI,model,Azure OpenAI-built ConnectA,regex
7001,Microsoft,platform,t confirmed by Microsoft as Panasonic C,regex
7001,Microsoft Azure,cloud,Azure OpenAI-built C,regex
7003,Anthropic,model,rt) powered by Anthropic's Claude; anno,regex
7004,(in-house),inhouse,2025) and the proprietary 'SADA Loop' model (,regex
7006,Salesforce,platform,mer service: a Salesforce AI agent works,regex
7012,(in-house),inhouse,models. [Magna proprietary computer-vision mod,regex
7017,NVIDIA,platform,"lows, built on NVIDIA Omniverse simu",regex
7018,NVIDIA,platform,eveloping with NVIDIA Cosmos Reason,regex
7020,NVIDIA,platform,rtnership with NVIDIA to develop AI-,regex
7022,Microsoft,platform,on System) and Microsoft M365 Copilot /,regex
7023,Microsoft,platform,nd maintaining Microsoft Copilot Studio,regex
7030,Alibaba Cloud,cloud,with Alibaba: Alibaba Cloud supporting Wul,regex
7034,OpenAI,model,I platform (a 'ChatGPT-like' tool) fo,regex
7034,Amazon AWS,cloud,yees. Built on AWS Bedrock; moved,regex
7043,Google,model,[Google Cloud (Vertex AI)],regex
7043,Google Cloud,cloud,enerative AI. [Google Cloud (Vertex AI)],regex
7044,Google,model,[Google Cloud (Vertex AI)],regex
7044,Google Cloud,cloud,maintenance. [Google Cloud (Vertex AI)],regex
7045,Amazon AWS,cloud,azon Bedrock. [AWS (Amazon Bedroc,regex
7046,(in-house),inhouse,vices. [Haier (proprietary)],regex
7047,(in-house),inhouse,ier COSMOPlat (proprietary)],regex
7048,(in-house),inhouse,ier COSMOPlat (proprietary)],regex
7049,(in-house),inhouse,2026). [Haier (proprietary)],regex
7050,Amazon AWS,cloud,(proprietary; AWS-backed platfor,regex
7050,(in-house),inhouse,[Haier Europe (proprietary; AWS-backed platfor,regex
7051,(in-house),inhouse,家大脑) — Haier's proprietary vertical-domain lar,regex
7052,Google,model,Google Cloud's Gemini Enterprise — i,regex
7052,Google Cloud,cloud,erations using Google Cloud's Gemini Enter,regex
7053,Google,model,[Google Cloud (Vertex AI)],regex
7053,Google Cloud,cloud,nted manuals. [Google Cloud (Vertex AI)],regex
7054,Google,model,[Google Cloud (Vertex AI)],regex
7054,Google Cloud,cloud,art shopping. [Google Cloud (Vertex AI)],regex
7055,Google Cloud,cloud,enance tips). [Google Cloud generative AI],regex
7056,(in-house),inhouse,tform with the self-developed COSMOMind / Tianzhi,regex
7058,(in-house),inhouse,model. [Haier proprietary (AI Eye 2.0 / AI Vi,regex
7061,OpenAI,model,ernally built 'ChatGPT-like' generati,regex
7061,Amazon AWS,cloud,enAI platform (AWS Bedrock) that,regex
7070,(in-house),inhouse,. [none named (proprietary Assurant Vision Tun,regex
7073,(in-house),inhouse,. [none named (proprietary Assurant platform)],regex
7079,OpenAI,model,"opic (Claude), OpenAI (GPT-4), AWS B",regex
7079,Anthropic,model,ic platform on Anthropic's Claude Agent,regex
7079,Amazon AWS,cloud,"penAI (GPT-4), AWS Bedrock]",regex
7080,Amazon AWS,cloud,law authority [AWS Bedrock],regex
7081,Anthropic,model,[AWS Bedrock (Claude models)],regex
7081,Amazon AWS,cloud,tax resources [AWS Bedrock (Claud,regex
7082,Amazon AWS,cloud,eeks to hours [AWS (Amazon Bedroc,regex
7082,(in-house),inhouse,I solutions on proprietary content; reduced AI,regex
7087,Amazon AWS,cloud,AWS Transform for,regex
7088,Anthropic,model,Anthropic MCP integratio,regex
7089,Microsoft,platform,ers plugin for Microsoft 365 Copilot —,regex
7091,(in-house),inhouse,Aegon Brazil); proprietary cloud platform],regex
7093,Microsoft,platform,Microsoft 365 Copilot ad,regex
7094,Microsoft,platform,(Aegon Spain) [Microsoft Copilot Studio,regex
7098,OpenAI,model,built on Azure OpenAI (GPT) for repo,regex
7098,Microsoft,platform,deployment). [Microsoft Azure OpenAI S,regex
7098,Microsoft Azure,cloud,stant built on Azure OpenAI (GPT) f,regex
7101,NVIDIA,platform,e March 2023. [NVIDIA (224 A100 GPUs,regex
7102,NVIDIA,platform,tion ported to NVIDIA Grace (Arm) CP,regex
7104,SAP,platform,SAP Intelligent As,regex
7105,Databricks,platform,"using MLflow, Databricks Asset Bundles",regex
7106,Meta,model,nt (fine-tuned LLaMA models via NVI,regex
7106,NVIDIA,platform,aMA models via NVIDIA NeMo) built wi,regex
7106,Deloitte,integrator,Mo) built with Deloitte; turns 2-3 wee,regex
7108,Salesforce,platform,ct activation [Salesforce (Agentforce)],regex
7109,Microsoft,platform,loyee agent in Microsoft Teams that hel,regex
7110,Amazon AWS,cloud,the platforms [AWS (Amazon SageMa,regex
7111,C3.ai,platform,ilding campus [C3.ai],regex
7113,Microsoft,platform,yee inquiries [Microsoft (Azure AI Foun,regex
7113,Microsoft Azure,cloud,"es [Microsoft (Azure AI Foundry, Az",regex
7113,Databricks,platform,"Foundry, Azure Databricks, Microsoft 365",regex
7113,Palantir,platform,"soft (Azure AI Foundry, Azure Databri",regex
7114,Amazon AWS,cloud,obal projects [AWS (Amazon SageMa,regex
7115,Google Cloud,cloud,"Kenya/Africa [Google Cloud (BigQuery, Ear",regex
7117,Google Cloud,cloud,e data system [Google Cloud],regex
7119,OpenAI,model,rkforce push. [OpenAI],regex
7120,Microsoft,platform,des. [GitHub / Microsoft],regex
7125,NVIDIA,platform,ngtel operates NVIDIA Hopper (H100),regex
7126,NVIDIA,platform,e investment. [NVIDIA / Scale AI],regex
7126,(in-house),inhouse,models without in-house infrastructure inve,regex
7128,Microsoft,platform,Microsoft 365 Copilot us,regex
7131,Salesforce,platform,AI-driven Salesforce optimization f,regex
7133,Anthropic,model,luding Claude (Anthropic) and Microsoft,regex
7133,Microsoft,platform,Anthropic) and Microsoft Copilot used t,regex
7136,Amazon AWS,cloud,Databricks and AWS to support inv,regex
7136,Databricks,platform,tform built on Databricks and AWS to sup,regex
7139,Microsoft,platform,South Africa. [Microsoft / GitHub (GitH,regex
7139,Microsoft Azure,cloud,"ion, alongside Azure DevOps. Sanlam",regex
7141,SAP,platform,as part of the SAP-led people-tra,regex
7142,SAP,platform,ess entities. [SAP],regex
7145,SAP,platform,SAP Build Robotic,regex
7149,Microsoft,platform,ptance rates. [Microsoft Dynamics 365 F,regex
7150,(in-house),inhouse,into Darden's proprietary POS system ('nerve,regex
7151,Oracle,platform,optimization. [Oracle Data Miner / O,regex
7156,Microsoft,platform,h analytics in Microsoft Teams: automat,regex
7156,Microsoft Azure,cloud,rosoft Teams / Azure AI Services],regex
7157,Google Cloud,cloud,ay per agent. [Google Cloud (Cloud Speech-,regex
7162,Microsoft,platform,ticipated in a Microsoft Switzerland pa,regex
7163,Amazon AWS,cloud,l 2023 pilot. [AWS (Amazon Connec,regex
7163,Salesforce,platform,Contact Lens); Salesforce Service Cloud,regex
7164,OpenAI,model,icrosoft Azure OpenAI Service (GPT-4,regex
7164,Microsoft,platform,development. [Microsoft Azure OpenAI S,regex
7164,Microsoft Azure,cloud,nt. [Microsoft Azure OpenAI Service,regex
7165,Google Cloud,cloud,t/car plants. [Google Cloud (GKE Enterpris,regex
7165,NVIDIA,platform,", Cloud Build, NVIDIA T4/A100 GPUs)]",regex
7165,(in-house),inhouse,In-house no-code AI Platform,regex
7166,Amazon AWS,cloud,e mainframe to AWS. [AWS (Amazon,regex
7167,Anthropic,model,mazon Bedrock (Anthropic Claude Sonnet,regex
7167,Amazon AWS,cloud,tion rollout. [AWS Amazon Bedrock,regex
7167,Deloitte,integrator,Embeddings V2; Deloitte],regex
7168,OpenAI,model,icrosoft Azure OpenAI Service (o3-mi,regex
7168,Microsoft,platform,iving / ADAS. [Microsoft Azure OpenAI S,regex
7168,Microsoft Azure,cloud,AS. [Microsoft Azure OpenAI Service,regex
7169,Anthropic,model,"n Bedrock with Anthropic models, SageMa",regex
7169,Amazon AWS,cloud,time via RAG. [AWS (Amazon Bedroc,regex
7170,NVIDIA,platform,Toyota uses Nvidia AI for manufac,regex
7171,(in-house),inhouse,rch Institute (in-house generative AI / tex,regex
7172,Amazon AWS,cloud,tion network. [AWS (Amazon SageMa,regex
7173,C3.ai,platform,C3 AI Suite deployed,regex
7176,Microsoft,platform,Microsoft Copilot deploy,regex
7177,Snowflake,platform,er acquired by Snowflake)],regex
7180,NVIDIA,platform,tory: deployed NVIDIA RTX PRO Server,regex
7181,NVIDIA,platform,", supported by NVIDIA) to rapidly de",regex
7182,NVIDIA,platform,ins powered by NVIDIA Omniverse libr,regex
7183,Palantir,platform,d to the Army [Palantir],regex
7188,NVIDIA,platform,on: TSMC moved NVIDIA's GPU-accelera,regex
7189,NVIDIA,platform,d efficiency. [NVIDIA (cuML / CUDA-X,regex
7190,NVIDIA,platform,NVIDIA Metropolis pla,regex
7191,NVIDIA,platform,onal methods. [NVIDIA (cuEST / CUDA-,regex
7192,NVIDIA,platform,NVIDIA H200 GPUs depl,regex
7196,NVIDIA,platform,NVIDIA Omniverse libr,regex
7197,OpenAI,model,"b Copilot, and OpenAI tools, indicat",regex
7197,Anthropic,model,"dev tooling. [Anthropic (Claude Code),",regex
7197,Microsoft,platform,"Cursor, GitHub Copilot, and OpenAI to",regex
7198,Meta,model,"l Chinese LLM (Llama 3.1-based, tra",regex
7198,NVIDIA,platform,"ed, trained on NVIDIA H100/Hopper GP",regex
7198,(in-house),inhouse,"ain, Foxconn's in-house Traditional Chinese",regex
7199,NVIDIA,platform,FoxBrain LLM + NVIDIA Jetson Orin) f,regex
7200,NVIDIA,platform,"n Company with NVIDIA, providing GB3",regex
7201,NVIDIA,platform,ts) built with NVIDIA Omniverse and,regex
7202,NVIDIA,platform,rk (running on NVIDIA RTX PRO server,regex
7203,NVIDIA,platform,"ical centers. [NVIDIA (DGX, agentic",regex
7204,(in-house),inhouse,ing. [Foxconn (in-house)],regex
7206,NVIDIA,platform,Deployment of NVIDIA-powered humano,regex
7208,(in-house),inhouse,minutes. [CATL in-house (private cloud)],regex
7211,(in-house),inhouse,nalysis. [CATL in-house],regex
7212,(in-house),inhouse,IE 2025. [CATL in-house],regex
7213,(in-house),inhouse,member. [CATL in-house],regex
7214,(in-house),inhouse,aturity. [CATL in-house],regex
7215,Tencent Cloud,cloud,operation with Tencent Cloud to jointly bui,regex
7216,(in-house),inhouse,"uct. [Agilent (in-house, built on Virtual C",regex
7218,(in-house),inhouse,nts. [Agilent (in-house)],regex
7219,(in-house),inhouse,ule. [Agilent (in-house)],regex
7222,Amazon AWS,cloud,"re, running on AWS, to speed up g",regex
7222,NVIDIA,platform,Integration of NVIDIA Clara Parabric,regex
7224,(in-house),inhouse,ion. [Agilent (in-house)],regex
7225,OpenAI,model,aboration with OpenAI and BCG to ide,regex
7226,(in-house),inhouse,rd iteration. [In-house (Ping An)],regex
7227,(in-house),inhouse,ollaboration. [In-house (Ping An)],regex
7228,(in-house),inhouse,"updates) using in-house ASR, NLU and TTS ac",regex
7229,(in-house),inhouse,FX functions. [In-house (Ping An)],regex
7230,Palantir,platform,Agent Foundry low-code platf,regex
7230,(in-house),inhouse,it workflows. [In-house (Ping An)],regex
7231,(in-house),inhouse,apid funding. [In-house (Ping An)],regex
7232,(in-house),inhouse,ing An Bank). [In-house (Ping An); uses lar,regex
7234,OpenAI,model,icrosoft Azure OpenAI Service (GPT-4,regex
7234,Microsoft,platform,sustains it. [Microsoft Azure OpenAI S,regex
7234,Microsoft Azure,cloud,it. [Microsoft Azure OpenAI Service,regex
7239,Microsoft,platform,; also adopted Microsoft 365 Copilot in,regex
7239,(in-house),inhouse,lot; Power BI (proprietary AI models otherwise,regex
7248,Microsoft,platform,Microsoft 365 Copilot ge,regex
7252,Accenture,integrator,MoU with Accenture to accelerate,regex
7254,(in-house),inhouse,Proprietary generative AI chatb,regex
7255,(in-house),inhouse,Generative AI [In-house program],regex
7258,(in-house),inhouse,gh processing [In-house (NLP + RPA)],regex
7262,SAP,platform,"ntegrated with SAP/WMS, boosting",regex
7264,OpenAI,model,"osoft (Azure), OpenAI]",regex
7264,Microsoft,platform,"interaction. [Microsoft (Azure), OpenA",regex
7264,Microsoft Azure,cloud,"n. [Microsoft (Azure), OpenAI]",regex
7265,OpenAI,model,"osoft (Azure), OpenAI]",regex
7265,Microsoft,platform,"consumption. [Microsoft (Azure), OpenA",regex
7265,Microsoft Azure,cloud,"n. [Microsoft (Azure), OpenAI]",regex
7266,Microsoft,platform,ata and CRM on Microsoft Dynamics 365 (,regex
7266,SAP,platform,ntegrated with SAP via Dataverse;,regex
7268,(in-house),inhouse,tomer portal. [in-house (Coca-Cola HBC Digi,regex
7271,Databricks,platform,foundation on Databricks as the platfor,regex
7272,(in-house),inhouse,rkflows. [CBRE proprietary (multi-model GenAI,regex
7273,(in-house),inhouse,thout exposing proprietary data. [CBRE proprie,regex
7274,OpenAI,model,lot (Microsoft/OpenAI)],regex
7274,Microsoft,platform,itHub Copilot (Microsoft/OpenAI)],regex
7275,(in-house),inhouse,. [CBRE Nexus (proprietary AI platform)],regex
7276,(in-house),inhouse,ng billions of proprietary data points to iden,regex
7277,(in-house),inhouse,cy Optimizer — proprietary AI-enabled tool to,regex
7278,OpenAI,model,gy combining a GPT-based AI model,regex
7278,(in-house),inhouse,a collection — proprietary methodology combini,regex
7280,(in-house),inhouse,porting. [CBRE proprietary (agentic AI on TOPS,regex
7281,Google Cloud,cloud,d the McKinsey–Google Cloud Transformation,regex
7282,(in-house),inhouse,efore buying. [In-house (GlamST acquisition,regex
7283,NVIDIA,platform,web and app. [Nvidia (StyleGAN2 on,regex
7288,Google,model,I Mode and the Gemini app (product r,regex
7288,Google Cloud,cloud,rce Protocol. [Google Cloud (Gemini Enterp,regex
7293,Microsoft,platform,Accenture and Microsoft to embed enter,regex
7293,Microsoft Azure,cloud,"re, Microsoft (Azure, Copilot Studi",regex
7293,Accenture,integrator,r program with Accenture and Microsoft,regex
7302,OpenAI,model,any-wide Azure OpenAI Service deploy,regex
7302,Microsoft,platform,DX training. [Microsoft Azure OpenAI S,regex
7302,Microsoft Azure,cloud,Company-wide Azure OpenAI Service,regex
7322,(in-house),inhouse,. [none named (proprietary ML)],regex
7323,(in-house),inhouse,". [none named (in-house, replacing WiseTech",regex
7328,OpenAI,model,October 2025. [OpenAI GPT-4.1 (LLM)],regex
7329,(in-house),inhouse,"ems. Developed in-house, tested extensively",regex
7332,(in-house),inhouse,[KBC (internal/proprietary models)],regex
7333,Microsoft,platform,Microsoft 365 Copilot pi,regex
7337,(in-house),inhouse,built on SKT's proprietary Telco LLM and large,regex
