company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Unimicron Technology,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Proprietary AI defect detection on AOI/AVI inspection equipment since 2021, cutting re-inspection labor over 50%; deployed 117 AI devices across 7 factories",CONFIRMED,"50%+ re-inspection labor cut; 117 devices, 7 factories",P,https://www.uniflex.com.tw/esg/ch/Product04.html,2022
Unimicron Technology,TW,Manufacturing & Robotics,Electronics,Software / Code,"Partnered with NVIDIA on NIM microservices, fine-tuning Llama-3-Taiwan LLM with internal knowledge for smart-manufacturing deployment",CLAIMED,none,I,https://finews.tw/ai-wave-unimicron-leading-hdsi/,2025
CTBC Financial Holding,TW,Financial Services,Banks,Security / Risk,"Launched Taiwan's first ""AI anti-fraud financial ecosystem"" with ATM anomaly detection and credit-card big-data analysis",CONFIRMED,none,P,https://www.businessweekly.com.tw/business/indep/1006271,2025
CTBC Financial Holding,TW,Financial Services,Banks,Customer Support,"Industry-first generative-AI ""AI credit card secretary"" providing personalized customer service",CONFIRMED,none,P,https://finance.ettoday.net/news/3063743,2025
CTBC Financial Holding,TW,Financial Services,Banks,Back-office / Ops,Deployed Microsoft 365 Copilot and hybrid-cloud for enterprise-wide AI adoption under compliance governance,CONFIRMED,none,P,https://news.microsoft.com/source/asia/2026/04/10/ctbcbank_aiacrosstheorganization/?lang=zh-hant,2026-04
Accton Technology,TW,Manufacturing & Robotics,Networking,Core / Domain,Deployed AI for quality-control inspection in networking-equipment manufacturing (Accton-IoT case study),CONFIRMED,none,P,https://www.accton-iot.com/pallas/assets/doc/Case-Accton.pdf,missing
Yageo,TW,Manufacturing & Robotics,Electronics,Back-office / Ops,"Deployed Advantech WISE-IoT (MachineUnite equipment management, ECOWatch energy monitoring) at Kaohsiung plant for manufacturing digitalization; IoT-led, limited explicit AI",CLAIMED,none,I,https://www.advantech.com/en-sg/resources/case-study/intelligent-low-carbon-wise-iot-yageo-manufacturing-transformation-tc,missing
Fubon Financial Holding,TW,Financial Services,Financials,Back-office / Ops,"Established Generative AI Application Promotion Team (July 2025) across five subsidiaries with nearly 20 projects: employee assistants, virtual helpers, workflow automation",CONFIRMED,~20 projects,P,https://www.fubon.com/financialholdings/news/news_1251107_482220.htm,2025-11
Nan Ya Plastics,TW,Manufacturing & Robotics,Plastics,Core / Domain,"Deployed 928 AI projects across plants by Q1 2025 (603 completed), NT$870M invested for projected NT$3.43B annual benefit",CONFIRMED,"928 projects, NT$3.43B projected annual benefit",P,https://www.ctee.com.tw/news/20250612700737-430201,2025-06
Nan Ya Plastics,TW,Manufacturing & Robotics,Plastics,Core / Domain,Partnered with Hitachi High-Tech (since 2024) on AI-powered materials informatics to accelerate materials development,CLAIMED,none,I,https://bodynews.com.tw/news/article/14008,2024
Cathay Financial Holding,TW,Financial Services,Financials,Back-office / Ops,"Launched GAIA generative-AI development framework (knowledge base, model hub, guardrails, unified governance) across subsidiaries for 8.6M+ digital customers; GAIA 2.0 adds multi-agent architecture",CONFIRMED,8.6M+ digital customers,P,https://www.cathayholdings.com/holdings/brand/fintech/ctc/trends/2024cathay_gaia,2024
Cathay Financial Holding,TW,Insurance,Financials,Core / Domain,"Cathay Life ""CathayEye"" AI risk-identification tool predicting policyholder mortality/hospitalization risk over 10 years",CONFIRMED,none,P,https://www.bnext.com.tw/article/81192/cathaybk202411_01,2024-11
Cathay Financial Holding,TW,Financial Services,Financials,Back-office / Ops,"First major Taiwan financial-sector OpenAI enterprise partnership to build regulated, governable AI workstations",CONFIRMED,none,P,https://www.inside.com.tw/article/41025-cathay-financial-partners-with-openai,2026
Quanta Computer,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Subsidiary (Techman/Yunda) demonstrated AI robotics for smart manufacturing using NVIDIA Omniverse; ""Smart X"" physical-AI strategy across healthcare/manufacturing/logistics",CLAIMED,none,I,https://tw.stock.yahoo.com/news/廣達ai佈局智慧工廠-集團攜手輝達-台灣西門子電腦展秀實力-085733628.html,2025
Taishin Financial Holding,TW,Financial Services,Banks,Software / Code,"Built proprietary LLM ""Taishin Brain"" powering smart customer service and productivity tools; deployed 16 NVIDIA H100 GPUs (~NT$30M)",CONFIRMED,"16 H100 GPUs, ~NT$30M",P,https://finance.technews.tw/2024/11/01/built-in-ai-bank/,2024-11
Taishin Financial Holding,TW,Financial Services,Banks,Back-office / Ops,AI-generated corporate credit reports cutting preparation time from 21 hours to 4 hours (partnership with Moody's),CONFIRMED,21h to 4h,P,https://techorange.com/2024/10/01/taishin-bank-ai/,2024-10
Chroma ATE,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Chroma 3680 AI smart test platform with intelligent testing/program migration for AI-chip ATE (2048 digital channels, 1Gbps)",CLAIMED,none,I,https://digitimes.com.tw/tech/dt/n/shwnws.asp?id=0000762158,2025
Yuanta Financial Holding,TW,Financial Services,Financials,Customer Support,"Yuanta Securities launched generative-AI ""YU:AI"" service on mobile trading platform to deliver information intuitively",CLAIMED,none,I,https://www.asiae.co.kr/en/article/2025090112042862494,2025-09
Mega Financial Holding,TW,Financial Services,Banks,Core / Domain,"Mega Bank deployed AI across account opening, wealth management, targeted marketing, online lending and AML with model monitoring/data-privacy controls",CLAIMED,none,I,https://www.chtinventai.com/cases/mega-bank/,missing
Mega Financial Holding,TW,Financial Services,Banks,Back-office / Ops,Hosted Microsoft 365 Copilot generative-AI hackathon with 100 employees from 21 units to build fintech apps,CONFIRMED,"100 employees, 21 units",P,https://www.cdns.com.tw/articles/1245190,2025
Wiwynn,TW,Manufacturing & Robotics,Electronics,Back-office / Ops,"Deployed internal AI (Profet AI) in early 2024 to streamline quotation process, cutting labor time 30% and digitizing expert knowledge",CLAIMED,30% labor-time reduction,I,https://profetai.com/success-case/wiwynn/,2024
E.Sun Financial Holding,TW,Financial Services,Banks,Customer Support,"Launched generative-AI ""AI Mortgage Advisor"" and ""Investment i-chat"" on mobile banking using Google Cloud RAG with internal expert knowledge",CONFIRMED,none,P,https://www.esunbank.com/zh-tw/about/news-center/detail?id=114999119E9E4FABA44B89DE8F87A60F,2024
E.Sun Financial Holding,TW,Financial Services,Banks,Back-office / Ops,Built internal generative-AI platform GENIE hosting ~12 employee genAI applications,CONFIRMED,~12 applications,P,https://www.ithome.com.tw/news/162551,2025
E.Sun Financial Holding,TW,Financial Services,Banks,Software / Code,Deployed GitHub Copilot for enterprise code generation with quantified productivity results,CONFIRMED,none,P,https://www.inside.com.tw/feature/2025-generative-ai/38540-e-sun-bank-github-copilot-implementation-results-and-performance,2025
Chunghwa Telecom,TW,Telecom,Telecom,Core / Domain,Used generative AI and digital twins with Ericsson to boost network capacity nearly 14% during peak-traffic data surges,CONFIRMED,~14% network capacity gain,P,https://www.ericsson.com/zh-tw/press-releases/2/2025/2/chunghwa-telecom-and-ericsson-harness-ai-and-digital-twins-to-secure-network-performances-during-data-surge,2025-02
Chunghwa Telecom,TW,Telecom,Telecom,Software / Code,"Deployed GitHub Copilot generative AI to over 1,000 developers with Microsoft to boost development productivity",CONFIRMED,"1,000+ developers",P,https://technews.tw/2025/06/25/cht-microsoft-github-copilot/,2025-06
Chunghwa Telecom,TW,Telecom,Telecom,Customer Support,Generative-AI voice assistant for customer service built on 4M+ annual voice-authentication data points,CONFIRMED,4M+ voice data points,P,https://www.businesstoday.com.tw/article/category/183015/post/202507310015/,2025-07
SinoPac Financial Holdings,TW,Financial Services,Banks,Customer Support,"Launched Taiwan-first conversational-finance service ""iWish"" combining AI Agents with generative AI across 10 branches for voice/image-based transactions",CONFIRMED,10 branches,P,https://bank.sinopac.com/sinopacBT/about/news-center/news/content/2025080401.html,2025-08
SinoPac Financial Holdings,TW,Financial Services,Banks,Back-office / Ops,"Since 2020 executed 100+ AI projects across marketing, risk decisions and operations, ~30 customer-facing apps; ""永豐雲Chat!"" employee AI assistant with Microsoft",CONFIRMED,"100+ projects, ~30 customer-facing apps",P,https://www.ithome.com.tw/people/163351,2025
ASUSTeK Computer,TW,Manufacturing & Robotics,Electronics,Back-office / Ops,Employee-developed internal AI Hub (on-prem LLM/RAG platform with AI committee & governance) evolved from internal use into a market product,CONFIRMED,none,P,https://www.bnext.com.tw/article/83954/asus-ai-hub-ai-committee-aigovernance,2025
ASUSTeK Computer,TW,Manufacturing & Robotics,Electronics,Customer Support,ASUS AI Assistant with Microsoft — Taiwan's first laptop brand integrating agentic AI directly into customer service,CONFIRMED,none,P,https://news.microsoft.com/source/asia/features/asus-and-microsoft-join-forces/?lang=zh-hant,2025
Nanya Technology,TW,Manufacturing & Robotics,Semiconductors,Core / Domain,"20+ years of smart-manufacturing deployment across fabs saving ~NT$350M annually, with a 300-person AI team managing equipment complexity",CONFIRMED,"~NT$350M annual savings, 300-person AI team",P,https://www.businesstoday.com.tw/article/category/183015/post/202309120033/,2023-09
Wistron,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Implemented hundreds of AI use cases for predictive maintenance, energy optimization and supply-chain governance to improve operational efficiency",CONFIRMED,hundreds of use cases,P,https://www.wistron.com/ch/TechnologyLeadership/ArtificialIntelligence,2025
Wistron,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Opened D1 AI smart factory in Fort Worth, Texas (US$700M, 324,000 sq ft) with NVIDIA, using AI/digital-twin manufacturing to mass-produce AI systems",CONFIRMED,US$700M facility,P,https://focustaiwan.tw/business/202607220005,2026-07
KGI Financial Holding,TW,Financial Services,Financials,Back-office / Ops,"Developed internal ""AI Assistant"" digitizing ~700 job descriptions into a proprietary knowledge base and deployed AI agents for risk-management reporting under an ""AI-first, human-verify"" model",CONFIRMED,~700 job descriptions,P,https://www.businessweekly.com.tw/business/blog/3020845,2025
KGI Financial Holding,TW,Financial Services,Financials,Core / Domain,Joined Taiwan FinLLM (financial large language model) consortium and launched three FinLLM strategies for service efficiency and risk management,CONFIRMED,none,P,https://www.cna.com.tw/postwrite/chi/431522,2025
Lite-On Technology,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Partnered with HTC to deploy AI + 5G private-network smart factory with AI edge computing for production-line inspection, monitoring and real-time alerts",CLAIMED,none,I,https://ctee.com.tw/news/20260423701728-430503,2026
Zhen Ding Technology,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Building AI smart factory with Advantech and established ""Green AI-PCB Co-construction Lab"" with Chung Yuan University for intelligent-manufacturing R&D",CLAIMED,none,I,https://tw.stock.yahoo.com/news/研華攻半導體展-助臻鼎打造ai智慧工廠,2025
First Financial Holding,TW,Financial Services,Banks,Back-office / Ops,"Launched Project GALA generative-AI action plan and ""Project 3A (AO AI Agent)"" AI assistant for corporate-banking staff",CONFIRMED,none,P,https://www.ithome.com.tw/news/169052,2025
Hua Nan Financial Holdings,TW,Financial Services,Banks,Back-office / Ops,"Launched dual-track AI architecture (AI Application Platform + Agentic AI) with ""Huabao"" employee assistant integrating generative AI into services",CONFIRMED,none,P,https://www.hncb.com.tw/wps/portal/HNCB/msg/co-management/pb-latest-news/c2/055-1140630,2025-06
Hua Nan Financial Holdings,TW,Financial Services,Banks,Customer Support,Text Customer Service 2.0 generative-AI chatbot integrating business knowledge and marketing information,CONFIRMED,none,P,https://money.udn.com/money/story/5636/9605236,2025
Uni-President Enterprises,TW,Retail & E-commerce,Food,Core / Domain,"Uni-President and Google Cloud (Vertex AI, Gemini) power AI food-safety alert system for rapid multilingual risk detection and automated reporting",CONFIRMED,none,P,https://blog.google/intl/zh-tw/products/cloud/uni-president-and-google-cloud-collaborate-to-accelerate-food-safety-warnings-with-ai/,2026
Uni-President Enterprises,TW,Retail & E-commerce,Food,Sales / Marketing,"7-Eleven Taiwan ""AI Food Passport"" in OPENPOINT app using big data and generative AI for personalized consumer experiences",CONFIRMED,none,P,https://www.ctee.com.tw/news/20260525701001-430503,2026-05
BizLink Holding,TW,Manufacturing & Robotics,Electronics,Core / Domain,Partnered with SAS to build a smart-manufacturing AI platform for yield improvement; deployed AI + RPA across operations since 2021,CLAIMED,none,I,https://www.gvm.com.tw/article/106671,2023
Hon Precision,TW,Manufacturing & Robotics,Semiconductors,Core / Domain,"US 10-year US$1B strategic plan emphasizing smart manufacturing, robotics and precision tooling; AI-server thermal-module supplier, own AI deployment thinly disclosed",CLAIMED,US$1B plan,I,https://finance.technews.tw/2025/08/07/foxconntech/,2025-08
Taiwan Cooperative Financial Holding,TW,Financial Services,Banks,Back-office / Ops,AI readiness analysis identified 109 business needs (42 proposals); selected knowledge management as priority AI initiative and built AI governance framework,CONFIRMED,"109 needs, 42 proposals",P,https://www.tcb-bank.com.tw/about-tcb/info/information-centres/news-district/114/023-1140328,2025-03
Advantech,TW,Manufacturing & Robotics,Electronics,Core / Domain,"Linkou smart factory integrated WISE-IoT with generative AI for four apps: AI assembly bottleneck detection, OEE assistant, AI maintenance assistant, supply-chain management",CONFIRMED,4 applications,P,https://www.advantech.com/zh-tw/resources/case-study/,2025
